;Demand;Production;Import;Export;SOC 1;SOC 2;Charge 1;Charge 2;Discharge 1;Discharge 2;Total SOC;Total Charge;Total Discharge
1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;17.46888888888889;0.0;17.46888888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;534.2582777777778;0.0;534.2582777777766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;0.0;0.0;1.8189894035458565e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;355.8321111111111;0.0;355.8321111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;778.4327777777778;0.0;778.4327777778071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;804.1289166666666;0.0;804.1289166666674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;623.2205277777778;0.0;623.2205277777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;797.9908333333333;0.0;797.9908333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;575.9532777777778;0.0;575.9532777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;739.2575;0.0;739.2575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
